item_id,season_id,anno,settimana,incidenza
0,0,2017,42,14.9
0,0,2017,43,10.9
0,0,2017,44,12.8
0,0,2017,45,21.0
0,0,2017,46,20.1
0,0,2017,47,37.4
0,0,2017,48,56.3
0,0,2017,49,95.6
0,0,2017,50,194.1
0,0,2017,51,343.9
0,0,2017,52,448.3
0,0,2018,1,352.9
0,0,2018,2,296.9
0,0,2018,3,267.3
0,0,2018,4,263.0
0,0,2018,5,236.5
0,0,2018,6,208.0
0,0,2018,7,211.5
0,0,2018,8,197.6
0,0,2018,9,162.7
0,0,2018,10,140.1
0,0,2018,11,97.7
0,0,2018,12,78.0
0,0,2018,13,49.0
0,0,2018,14,34.0
0,1,2018,42,11.7
0,1,2018,43,9.8
0,1,2018,44,9.9
0,1,2018,45,16.6
0,1,2018,46,16.9
0,1,2018,47,23.9
0,1,2018,48,29.2
0,1,2018,49,29.6
0,1,2018,50,41.6
0,1,2018,51,58.8
0,1,2018,52,56.8
0,1,2019,1,77.4
0,1,2019,2,116.2
0,1,2019,3,226.2
0,1,2019,4,370.8
0,1,2019,5,547.2
0,1,2019,6,606.4
0,1,2019,7,472.7
0,1,2019,8,265.5
0,1,2019,9,135.9
0,1,2019,10,76.5
0,1,2019,11,48.5
0,1,2019,12,34.2
0,1,2019,13,25.7
0,1,2019,14,22.0
0,2,2023,42,86.6
0,2,2023,43,68.5
0,2,2023,44,76.1
0,2,2023,45,109.7
0,2,2023,46,127.8
0,2,2023,47,169.1
0,2,2023,48,189.3
0,2,2023,49,224.8
0,2,2023,50,225.5
0,2,2023,51,226.7
0,2,2023,52,175.9
0,2,2024,1,183.4
0,2,2024,2,196.6
0,2,2024,3,248.3
0,2,2024,4,323.8
0,2,2024,5,328.5
0,2,2024,6,288.7
0,2,2024,7,209.7
0,2,2024,8,158.8
0,2,2024,9,108.0
0,2,2024,10,91.3
0,2,2024,11,76.4
0,2,2024,12,61.7
0,2,2024,13,53.3
0,2,2024,14,48.3
0,3,2024,42,103.0
0,3,2024,43,70.7
0,3,2024,44,54.7
0,3,2024,45,71.9
0,3,2024,46,85.7
0,3,2024,47,115.9
0,3,2024,48,132.7
0,3,2024,49,164.8
0,3,2024,50,207.6
0,3,2024,51,306.4
0,3,2024,52,306.4
0,3,2025,1,350.1
0,3,2025,2,388.9
0,3,2025,3,382.2
0,3,2025,4,529.2
0,3,2025,5,505.6
0,3,2025,6,413.5
0,3,2025,7,315.9
0,3,2025,8,205.6
0,3,2025,9,127.8
0,3,2025,10,91.2
0,3,2025,11,89.9
0,3,2025,12,79.4
0,3,2025,13,60.0
0,3,2025,14,57.3
1,0,2017,42,8.209420087216746
1,0,2017,43,24.966029432435786
1,0,2017,44,18.629413181782795
1,0,2017,45,41.68000286365977
1,0,2017,46,57.073255793215665
1,0,2017,47,101.03468902015332
1,0,2017,48,170.2855238968837
1,0,2017,49,325.2642041537414
1,0,2017,50,530.1339016273006
1,0,2017,51,293.8600738231951
1,0,2017,52,275.3143594729244
1,0,2018,1,276.82721864245997
1,0,2018,2,199.82467707421122
1,0,2018,3,254.61259351106526
1,0,2018,4,220.8456909196794
1,0,2018,5,235.43368611184226
1,0,2018,6,190.54542193185463
1,0,2018,7,137.86437795235238
1,0,2018,8,172.22841722074466
1,0,2018,9,107.35393467540949
1,0,2018,10,83.80585230711385
1,0,2018,11,36.68931292171602
1,0,2018,12,36.92712918971557
1,0,2018,13,47.02953431216215
1,0,2018,14,83.33605510707679
1,1,2018,42,10.683346050667321
1,1,2018,43,3.0045901690691306
1,1,2018,44,17.202930403376392
1,1,2018,45,16.504188228503775
1,1,2018,46,30.095540457614177
1,1,2018,47,29.704047924589283
1,1,2018,48,37.104105803604284
1,1,2018,49,39.37887517936099
1,1,2018,50,56.676650160645636
1,1,2018,51,51.25674090034872
1,1,2018,52,74.33123371379455
1,1,2019,1,118.41151345338858
1,1,2019,2,242.44522170977183
1,1,2019,3,377.1236512012689
1,1,2019,4,466.39684086172787
1,1,2019,5,587.5754807656461
1,1,2019,6,486.26272579010885
1,1,2019,7,258.8366193603625
1,1,2019,8,141.5689759639401
1,1,2019,9,64.88227755469102
1,1,2019,10,46.13198072708029
1,1,2019,11,34.80120050903988
1,1,2019,12,25.945148513924373
1,1,2019,13,19.663842642353828
1,1,2019,14,14.91306240796392
1,2,2023,42,69.33734125980654
1,2,2023,43,111.59825400411339
1,2,2023,44,145.04348018099637
1,2,2023,45,175.01953669771456
1,2,2023,46,179.4722142226776
1,2,2023,47,221.89325246991513
1,2,2023,48,221.54210075126025
1,2,2023,49,213.37549932725364
1,2,2023,50,178.690228475991
1,2,2023,51,178.87618567425778
1,2,2023,52,200.55975890056985
1,2,2024,1,241.52330704788324
1,2,2024,2,334.05686776088294
1,2,2024,3,342.0607642121716
1,2,2024,4,268.12182570986283
1,2,2024,5,216.00911329189847
1,2,2024,6,150.9511386395604
1,2,2024,7,109.70215409194513
1,2,2024,8,94.93598732386948
1,2,2024,9,77.19421120019085
1,2,2024,10,64.67167585171067
1,2,2024,11,53.62690913564601
1,2,2024,12,48.76673058156097
1,2,2024,13,53.34615405924537
1,2,2024,14,60.38783060063996
1,3,2024,42,87.98240962473567
1,3,2024,43,70.58138902147675
1,3,2024,44,47.006242726993854
1,3,2024,45,84.62144727571255
1,3,2024,46,103.69922498104083
1,3,2024,47,80.97512239125184
1,3,2024,48,50.999020988115255
1,3,2024,49,79.6601586180875
1,3,2024,50,84.77312356860014
1,3,2024,51,128.2483151868626
1,3,2024,52,123.13418533652741
1,3,2025,1,139.74093482363892
1,3,2025,2,200.56333118722156
1,3,2025,3,279.1290575073506
1,3,2025,4,266.7141110151459
1,3,2025,5,343.4911975675315
1,3,2025,6,435.24150167875297
1,3,2025,7,343.82955402416474
1,3,2025,8,620.233056361326
1,3,2025,9,508.37791614020955
1,3,2025,10,441.8132680086083
1,3,2025,11,349.3314964931751
1,3,2025,12,218.2287621799948
1,3,2025,13,154.0839967530298
1,3,2025,14,90.06646779596433
2,0,2017,42,16.59141401174798
2,0,2017,43,8.650412283039188
2,0,2017,44,14.40092227534233
2,0,2017,45,24.572115776746212
2,0,2017,46,20.767030831051304
2,0,2017,47,33.44175058567479
2,0,2017,48,54.43978365504603
2,0,2017,49,93.73944615456341
2,0,2017,50,198.19564894139455
2,0,2017,51,323.8308902987104
2,0,2017,52,410.0646116856086
2,0,2018,1,364.21304368015274
2,0,2018,2,275.64673528934884
2,0,2018,3,288.3824949494768
2,0,2018,4,261.5629362167264
2,0,2018,5,240.60428095908694
2,0,2018,6,224.31565839623525
2,0,2018,7,225.37230780181721
2,0,2018,8,199.47112755829147
2,0,2018,9,157.41109496047355
2,0,2018,10,148.1131260990427
2,0,2018,11,98.00739606639468
2,0,2018,12,79.55808222993589
2,0,2018,13,50.68110607500974
2,0,2018,14,35.8012068725327
2,1,2018,42,9.879638025735867
2,1,2018,43,12.317128171222516
2,1,2018,44,2.6022412146071163
2,1,2018,45,8.02325722821786
2,1,2018,46,16.752060333690018
2,1,2018,47,14.050631199913129
2,1,2018,48,20.629734330442965
2,1,2018,49,32.31364323339816
2,1,2018,50,25.55962960797533
2,1,2018,51,47.27174848623054
2,1,2018,52,54.43015954318743
2,1,2019,1,63.59875581998706
2,1,2019,2,69.39153092196744
2,1,2019,3,124.13696177225059
2,1,2019,4,222.70994735337794
2,1,2019,5,377.85546423428997
2,1,2019,6,540.0045025809867
2,1,2019,7,572.1703822427567
2,1,2019,8,507.9318555414692
2,1,2019,9,273.0549056190686
2,1,2019,10,140.44637441508456
2,1,2019,11,69.88766450430765
2,1,2019,12,47.53471508025901
2,1,2019,13,36.27298250831525
2,1,2019,14,24.417567330645902
2,2,2023,42,73.18635554528656
2,2,2023,43,61.518857532167885
2,2,2023,44,85.00993948910909
2,2,2023,45,65.10686228107072
2,2,2023,46,72.07668397846135
2,2,2023,47,105.99823392308139
2,2,2023,48,127.99207567735463
2,2,2023,49,161.40161454332767
2,2,2023,50,185.49340183994002
2,2,2023,51,220.88063870148363
2,2,2023,52,215.9918445615772
2,2,2024,1,232.43348858465063
2,2,2024,2,169.20128026211583
2,2,2024,3,180.7864625775478
2,2,2024,4,192.3938085784485
2,2,2024,5,249.8354451942151
2,2,2024,6,330.91902929733845
2,2,2024,7,320.7292159464168
2,2,2024,8,282.5731798155321
2,2,2024,9,206.3288597067242
2,2,2024,10,175.81286487023024
2,2,2024,11,101.91099703827285
2,2,2024,12,96.98494554651153
2,2,2024,13,76.33058466691924
2,2,2024,14,57.97774798366245
2,3,2024,42,69.69339492064834
2,3,2024,43,49.55387047452605
2,3,2024,44,76.63550339913982
2,3,2024,45,85.32553746624968
2,3,2024,46,129.66210083705408
2,3,2024,47,115.75092518920297
2,3,2024,48,166.76212243636851
2,3,2024,49,203.1169074545615
2,3,2024,50,305.25881959572047
2,3,2024,51,349.95911513786314
2,3,2024,52,316.4199796052873
2,3,2025,1,389.85212055581206
2,3,2025,2,391.40459273397244
2,3,2025,3,538.6242750229792
2,3,2025,4,495.61357920960444
2,3,2025,5,360.84609255029596
2,3,2025,6,393.7711976588977
2,3,2025,7,212.24056911456168
2,3,2025,8,129.20239205139234
2,3,2025,9,84.61909854059125
2,3,2025,10,105.8487788361493
2,3,2025,11,66.36195157726462
2,3,2025,12,70.6860645646428
2,3,2025,13,52.949834562149064
2,3,2025,14,58.23696823904473
3,0,2017,42,9.978455158587293
3,0,2017,43,12.544859732328185
3,0,2017,44,21.24246246581708
3,0,2017,45,24.328065693945817
3,0,2017,46,34.03576757904065
3,0,2017,47,58.46275011136999
3,0,2017,48,103.34863742250946
3,0,2017,49,202.71143393361305
3,0,2017,50,341.7335291728988
3,0,2017,51,415.5779387624202
3,0,2017,52,358.28862970096463
3,0,2018,1,258.62475582639473
3,0,2018,2,258.370848376237
3,0,2018,3,266.3817298455146
3,0,2018,4,232.12417496786347
3,0,2018,5,215.65492376960947
3,0,2018,6,217.58779865218716
3,0,2018,7,198.0390253109502
3,0,2018,8,163.9257872246654
3,0,2018,9,145.84041035258406
3,0,2018,10,88.42727185781422
3,0,2018,11,81.53683991489233
3,0,2018,12,58.35001707210156
3,0,2018,13,35.56467273167865
3,0,2018,14,52.5481393120699
3,1,2018,42,8.766644386203842
3,1,2018,43,9.718654609586375
3,1,2018,44,11.311679145229174
3,1,2018,45,4.74999941123513
3,1,2018,46,14.422385688364749
3,1,2018,47,19.308458688129395
3,1,2018,48,13.65166401830492
3,1,2018,49,23.684479220781707
3,1,2018,50,31.9692570266439
3,1,2018,51,26.69876932049637
3,1,2018,52,40.22106745619753
3,1,2019,1,64.55357530027912
3,1,2019,2,48.82870078229362
3,1,2019,3,79.91005001246597
3,1,2019,4,102.67849167054626
3,1,2019,5,240.7620445733713
3,1,2019,6,419.12739408720086
3,1,2019,7,541.0650577893451
3,1,2019,8,594.9473111496445
3,1,2019,9,388.9424142798641
3,1,2019,10,261.70764160162116
3,1,2019,11,151.84035997891277
3,1,2019,12,69.76039453180658
3,1,2019,13,50.495167831987274
